ne_10m_admin_0_boundary_lines_land.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/10m/cultural/ne_10m_admin_0_boundary_lines_land.zip
ne_10m_geography_marine_polys.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/10m/physical/ne_10m_geography_marine_polys.zip
ne_10m_lakes.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/10m/physical/ne_10m_lakes.zip
ne_10m_lakes_historic.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/10m/physical/ne_10m_lakes_historic.zip
ne_10m_wgs84_bounding_box.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/10m/physical/ne_10m_wgs84_bounding_box.zip
ne_110m_land.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/110m/physical/ne_110m_land.zip
ne_50m_admin_0_boundary_lines_disputed_areas.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/50m/cultural/ne_50m_admin_0_boundary_lines_disputed_areas.zip
ne_50m_admin_0_countries_lakes.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/50m/cultural/ne_50m_admin_0_countries_lakes.zip
ne_50m_land.shp	https://www.naturalearthdata.com/http//www.naturalearthdata.com/download/50m/physical/ne_50m_land.zip
